date,T_Occupancy,T_time
09-04-2022,1,4:30:53
09-04-2022,1,4:31:04
09-04-2022,0,4:31:10
09-04-2022,1,4:31:15
09-04-2022,1,4:31:27
09-04-2022,0,4:31:59
09-04-2022,4,4:39:13
09-04-2022,4,4:39:27
09-04-2022,4,4:39:32
09-04-2022,2,4:39:57
09-04-2022,3,4:41:00
09-04-2022,2,4:41:45
09-04-2022,0,4:42:11
09-04-2022,2,4:43:10
09-04-2022,2,4:43:19
09-04-2022,2,4:43:36
09-04-2022,2,4:43:46
09-04-2022,2,4:44:10
09-04-2022,2,4:44:28
09-04-2022,2,4:44:38
09-04-2022,2,4:45:31
09-04-2022,2,4:46:04
09-04-2022,3,4:46:31
09-04-2022,0,4:46:38
09-04-2022,2,4:47:07
09-04-2022,3,4:47:32
09-04-2022,0,4:47:32
09-04-2022,2,4:47:52
09-04-2022,2,4:48:46
09-04-2022,2,4:49:11
09-04-2022,4,4:49:37
09-04-2022,1,4:50:17
09-04-2022,0,4:50:48
09-04-2022,2,4:50:49
09-04-2022,2,4:51:02
09-04-2022,1,4:52:07
09-04-2022,2,4:52:50
09-04-2022,2,4:52:58
09-04-2022,2,4:53:26
09-04-2022,3,4:53:34
09-04-2022,3,4:53:44
09-04-2022,1,4:54:03
09-04-2022,1,4:54:10
09-04-2022,2,4:54:39
09-04-2022,0,4:54:42
09-04-2022,1,4:54:50
09-04-2022,1,4:55:00
09-04-2022,0,4:55:03
09-04-2022,3,4:55:42
09-04-2022,3,4:55:53
09-04-2022,3,4:56:42
09-04-2022,2,4:57:01
09-04-2022,3,4:57:10
09-04-2022,3,4:57:20
09-04-2022,3,4:57:31
09-04-2022,3,4:58:22
09-04-2022,4,4:59:49
09-04-2022,1,5:00:22
09-04-2022,1,5:00:44
09-04-2022,1,5:00:53
09-04-2022,1,5:02:15
09-04-2022,2,5:02:42
09-04-2022,2,5:02:51
09-04-2022,2,5:03:23
09-04-2022,1,5:03:32
09-04-2022,3,5:03:42
09-04-2022,2,5:05:03
09-04-2022,3,5:16:19
09-04-2022,3,5:16:49
09-04-2022,2,5:19:16
09-04-2022,1,5:20:40
09-04-2022,1,5:21:58
09-04-2022,1,5:22:17
09-04-2022,3,5:22:56
09-04-2022,4,5:26:49
09-04-2022,3,5:28:55
09-04-2022,1,5:48:15
09-04-2022,2,5:49:56
09-04-2022,1,5:57:39
09-04-2022,1,5:58:11
09-04-2022,2,5:58:42
09-04-2022,3,6:01:49
09-04-2022,2,6:01:57
09-04-2022,2,6:02:12
09-04-2022,1,6:03:03
09-04-2022,1,6:03:25
09-04-2022,1,6:04:45
09-04-2022,2,6:06:17
09-04-2022,1,6:07:04
09-04-2022,2,6:07:33
09-04-2022,2,6:07:46
09-04-2022,2,6:08:01
09-04-2022,2,6:08:12
09-04-2022,2,6:08:51
09-04-2022,1,6:09:05
09-04-2022,2,6:09:10
09-04-2022,1,6:09:24
09-04-2022,2,6:09:32
09-04-2022,2,6:09:38
09-04-2022,2,6:10:38
09-04-2022,2,6:10:49
09-04-2022,2,6:10:56
09-04-2022,2,6:13:47
09-04-2022,2,6:14:10
09-04-2022,2,6:14:17
09-04-2022,2,6:14:30
09-04-2022,2,6:15:10
09-04-2022,2,6:15:16
09-04-2022,2,6:15:24
09-04-2022,2,6:16:12
09-04-2022,2,6:16:36
09-04-2022,2,6:16:48
09-04-2022,2,6:17:38
09-04-2022,2,6:17:56
09-04-2022,2,6:19:08
09-04-2022,2,6:19:27
09-04-2022,2,6:19:55
09-04-2022,2,6:20:37
09-04-2022,2,6:21:16
09-04-2022,2,6:21:29
09-04-2022,2,6:22:04
09-04-2022,2,6:22:11
09-04-2022,1,6:22:26
09-04-2022,1,6:22:34
09-04-2022,0,6:22:39
09-04-2022,2,6:22:48
09-04-2022,1,6:22:53
09-04-2022,1,6:22:57
09-04-2022,2,6:23:20
09-04-2022,0,6:23:21
09-04-2022,1,6:23:50
09-04-2022,1,6:24:09
09-04-2022,1,6:24:19
09-04-2022,1,6:25:04
09-04-2022,0,6:25:26
09-04-2022,2,6:25:37
09-04-2022,1,6:25:47
09-04-2022,2,6:25:59
09-04-2022,0,6:26:03
09-04-2022,3,6:30:23
09-04-2022,3,6:30:43
09-04-2022,3,6:30:48
09-04-2022,3,6:30:55
09-04-2022,1,6:30:55
09-04-2022,2,6:32:01
09-04-2022,2,6:32:11
09-04-2022,1,6:32:14
09-04-2022,1,6:32:32
09-04-2022,2,6:32:39
09-04-2022,0,6:32:46
09-04-2022,1,6:32:58
09-04-2022,2,6:33:03
09-04-2022,1,6:33:23
09-04-2022,1,6:33:33
09-04-2022,0,6:33:49
09-04-2022,1,6:33:51
09-04-2022,3,6:34:11
09-04-2022,1,6:34:21
09-04-2022,2,6:34:34
09-04-2022,0,6:35:52
09-04-2022,3,6:37:59
09-04-2022,0,6:38:05
09-04-2022,2,6:39:29
09-04-2022,2,6:39:37
09-04-2022,2,6:39:49
09-04-2022,1,6:39:57
09-04-2022,0,6:41:45
09-04-2022,2,6:42:43
09-04-2022,0,6:43:19
09-04-2022,3,6:43:36
09-04-2022,1,6:44:24
09-04-2022,3,6:45:57
09-04-2022,3,6:46:04
09-04-2022,0,6:46:28
09-04-2022,4,6:47:04
09-04-2022,0,6:47:22
09-04-2022,4,6:48:12
09-04-2022,4,6:50:26
09-04-2022,3,6:50:34
09-04-2022,3,6:52:24
09-04-2022,3,6:59:17
09-04-2022,2,7:01:28
09-04-2022,1,7:03:01
09-04-2022,1,7:03:11
09-04-2022,1,7:20:33
09-04-2022,1,7:20:49
09-04-2022,0,7:21:20
09-04-2022,2,8:14:33
09-04-2022,1,8:14:43
09-04-2022,1,8:15:20
09-04-2022,0,8:15:28
09-04-2022,1,8:15:36
09-04-2022,1,8:15:54
09-04-2022,1,8:20:57
09-04-2022,1,8:21:15
09-04-2022,1,8:22:10
09-04-2022,1,8:22:26
09-04-2022,2,8:22:38
09-04-2022,0,8:22:55
09-04-2022,2,8:23:29
09-04-2022,1,8:23:34
09-04-2022,1,8:23:51
09-04-2022,1,8:24:00
09-04-2022,1,8:24:08
09-04-2022,1,8:24:20
09-04-2022,0,8:25:07
09-04-2022,1,8:25:12
09-04-2022,1,8:25:19
09-04-2022,1,8:25:33
09-04-2022,0,8:25:46
09-04-2022,1,8:27:42
09-04-2022,0,8:27:51
09-04-2022,2,8:28:22
09-04-2022,0,8:28:36
09-04-2022,1,8:32:55
09-04-2022,1,8:33:08
09-04-2022,1,8:33:20
09-04-2022,1,8:33:41
09-04-2022,1,8:34:40
09-04-2022,1,8:37:34
09-04-2022,1,8:37:45
09-04-2022,0,8:38:32
09-04-2022,1,8:38:39
09-04-2022,0,8:38:52
09-04-2022,1,8:39:46
09-04-2022,1,8:40:06
09-04-2022,1,8:40:12
09-04-2022,2,8:40:26
09-04-2022,1,8:40:27
09-04-2022,1,8:41:01
09-04-2022,0,8:41:54
09-04-2022,1,8:42:08
09-04-2022,2,8:42:09
09-04-2022,1,8:42:27
09-04-2022,0,8:42:30
09-04-2022,1,8:44:33
09-04-2022,0,8:44:50
09-04-2022,1,8:46:09
09-04-2022,1,8:46:29
09-04-2022,1,8:46:39
09-04-2022,0,8:46:43
09-04-2022,1,8:46:49
09-04-2022,1,8:47:09
09-04-2022,1,8:47:42
09-04-2022,1,8:48:04
09-04-2022,1,8:48:06
09-04-2022,1,8:49:01
09-04-2022,2,8:49:08
09-04-2022,1,8:51:38
09-04-2022,2,8:51:52
09-04-2022,1,8:52:19
09-04-2022,0,8:52:29
09-04-2022,1,8:53:05
09-04-2022,1,8:53:13
09-04-2022,2,8:53:17
09-04-2022,1,8:53:20
09-04-2022,0,8:53:44
09-04-2022,2,8:55:12
09-04-2022,0,8:55:24
09-04-2022,1,8:56:22
09-04-2022,2,8:56:23
09-04-2022,1,8:57:57
09-04-2022,1,8:58:04
09-04-2022,1,8:58:15
09-04-2022,1,8:58:23
09-04-2022,1,8:58:30
09-04-2022,1,8:58:43
09-04-2022,1,8:59:21
09-04-2022,1,8:59:27
09-04-2022,1,8:59:39
09-04-2022,1,8:59:51
09-04-2022,1,9:06:31
09-04-2022,2,9:06:55
09-04-2022,1,9:09:27
09-04-2022,1,9:09:44
09-04-2022,1,9:09:56
09-04-2022,3,9:10:03
09-04-2022,2,9:10:16
09-04-2022,1,9:10:20
09-04-2022,2,9:10:38
09-04-2022,1,9:10:47
09-04-2022,1,9:10:53
09-04-2022,1,9:11:08
09-04-2022,1,9:11:35
09-04-2022,1,9:11:52
09-04-2022,1,9:15:15
09-04-2022,1,9:15:21
09-04-2022,1,9:15:57
09-04-2022,2,9:16:10
09-04-2022,1,9:16:25
09-04-2022,1,9:16:39
09-04-2022,1,9:16:45
09-04-2022,1,9:16:55
09-04-2022,1,9:17:51
09-04-2022,1,9:17:52
09-04-2022,1,9:18:17
09-04-2022,1,9:18:28
09-04-2022,2,9:18:40
09-04-2022,2,9:18:53
09-04-2022,3,9:18:55
09-04-2022,1,9:25:05
09-04-2022,1,9:25:51
09-04-2022,1,9:53:36
09-04-2022,0,9:53:52
09-04-2022,2,17:52:58
09-04-2022,1,17:53:06
11-04-2022,2,9:30:37
11-04-2022,3,9:30:48
11-04-2022,2,9:37:00
11-04-2022,1,9:37:04
11-04-2022,6,9:54:46
11-04-2022,6,9:54:49
11-04-2022,6,9:54:56
11-04-2022,3,10:02:27
11-04-2022,2,10:02:34
11-04-2022,1,8:33:38
11-04-2022,1,8:33:47
11-04-2022,2,8:52:39
11-04-2022,1,8:52:47
12-04-2022,6,12:33:33
12-04-2022,4,12:34:52
12-04-2022,4,13:00:33
12-04-2022,2,13:01:24
12-04-2022,4,15:23:49
12-04-2022,3,15:24:48
12-04-2022,3,15:25:14
12-04-2022,3,15:26:05
12-04-2022,5,15:28:00
12-04-2022,4,15:28:16
12-04-2022,2,15:28:58
12-04-2022,3,15:36:32
12-04-2022,4,15:37:07
12-04-2022,4,15:38:04
12-04-2022,3,15:38:27
12-04-2022,2,15:38:42
12-04-2022,2,15:54:50
12-04-2022,2,15:55:04
12-04-2022,4,16:01:02
12-04-2022,3,16:01:27
12-04-2022,3,16:02:25
12-04-2022,4,16:03:07
12-04-2022,5,16:04:39
12-04-2022,3,16:04:56
12-04-2022,4,16:09:02
12-04-2022,3,16:09:12
12-04-2022,4,17:09:02
12-04-2022,3,17:09:15
12-04-2022,2,17:57:28
12-04-2022,2,17:57:57
12-04-2022,4,18:20:52
12-04-2022,2,18:21:42
12-04-2022,3,19:25:53
12-04-2022,2,19:26:03
12-04-2022,1,9:41:14
12-04-2022,1,9:41:16
12-04-2022,2,9:46:31
12-04-2022,5,9:51:23
12-04-2022,1,12:51:23
12-04-2022,1,12:51:28
12-04-2022,1,12:51:29
12-04-2022,1,12:51:47
12-04-2022,3,12:52:12
12-04-2022,2,12:52:41
12-04-2022,2,12:52:47
12-04-2022,5,12:52:48
12-04-2022,2,12:52:52
12-04-2022,2,12:52:58
12-04-2022,2,12:53:02
12-04-2022,1,12:53:28
12-04-2022,2,12:53:44
12-04-2022,5,12:53:46
12-04-2022,2,12:54:08
12-04-2022,5,12:54:27
12-04-2022,2,12:56:04
12-04-2022,2,12:56:10
12-04-2022,1,12:56:17
12-04-2022,1,12:56:32
12-04-2022,2,12:56:42
12-04-2022,2,12:56:45
12-04-2022,1,12:56:52
12-04-2022,2,12:57:00
12-04-2022,0,12:57:12
12-04-2022,1,12:58:43
12-04-2022,0,12:58:50
12-04-2022,2,12:59:08
12-04-2022,2,12:59:12
12-04-2022,5,12:59:16
12-04-2022,1,12:59:42
12-04-2022,4,12:59:49
12-04-2022,4,15:10:33
12-04-2022,3,15:10:46
12-04-2022,2,15:10:55
12-04-2022,3,15:24:48
12-04-2022,3,15:25:14
12-04-2022,1,19:53:20
12-04-2022,2,19:53:27
13-04-2022,3,12:51:51
13-04-2022,1,12:55:53
13-04-2022,2,20:57:19
13-04-2022,1,20:57:25
14-04-2022,4,18:21:49
14-04-2022,4,18:22:08
14-04-2022,2,18:24:55
14-04-2022,2,18:24:59
14-04-2022,3,18:25:09
14-04-2022,2,18:25:34
14-04-2022,2,18:25:37
14-04-2022,2,18:25:46
14-04-2022,4,18:26:11
14-04-2022,1,0:01:46
14-04-2022,1,0:01:51
14-04-2022,1,0:02:14
14-04-2022,1,0:02:27
15-04-2022,2,23:16:05
15-04-2022,1,23:16:14
16-04-2022,2,4:37:22
16-04-2022,2,4:37:28
16-04-2022,2,4:37:32
16-04-2022,2,4:39:26
16-04-2022,2,4:39:50
16-04-2022,2,4:40:04
16-04-2022,2,4:40:12
16-04-2022,2,4:40:35
16-04-2022,2,4:41:12
16-04-2022,2,4:41:22
16-04-2022,2,4:41:30
16-04-2022,2,4:41:55
16-04-2022,2,4:42:03
16-04-2022,2,4:43:59
16-04-2022,2,4:44:07
16-04-2022,2,4:44:13
16-04-2022,1,4:44:32
16-04-2022,2,4:46:00
16-04-2022,2,4:46:10
16-04-2022,1,4:48:52
16-04-2022,1,4:48:58
16-04-2022,2,5:00:40
16-04-2022,2,5:00:51
16-04-2022,2,5:01:50
16-04-2022,2,5:02:19
16-04-2022,3,5:02:38
16-04-2022,1,5:02:59
16-04-2022,2,5:03:02
16-04-2022,2,5:03:32
16-04-2022,2,5:04:02
16-04-2022,2,5:04:31
16-04-2022,2,5:04:45
16-04-2022,2,5:04:57
16-04-2022,2,5:05:00
16-04-2022,2,5:05:05
16-04-2022,2,5:05:14
16-04-2022,2,5:07:58
16-04-2022,3,5:08:15
16-04-2022,3,5:08:19
16-04-2022,3,5:08:25
16-04-2022,1,5:08:31
16-04-2022,3,5:13:45
16-04-2022,3,5:13:50
16-04-2022,3,5:13:54
16-04-2022,3,5:14:11
16-04-2022,3,5:14:18
16-04-2022,2,5:14:23
16-04-2022,1,5:23:02
16-04-2022,1,5:23:09
16-04-2022,1,5:23:14
16-04-2022,3,5:35:06
16-04-2022,3,5:35:09
16-04-2022,1,5:35:18
16-04-2022,3,5:35:23
16-04-2022,1,5:35:35
16-04-2022,2,5:36:08
16-04-2022,2,5:36:12
16-04-2022,3,5:43:43
16-04-2022,2,5:44:03
16-04-2022,2,5:54:43
16-04-2022,2,5:54:49
16-04-2022,1,5:54:53
16-04-2022,4,6:14:22
16-04-2022,3,6:14:32
16-04-2022,2,7:57:36
16-04-2022,1,7:57:45
16-04-2022,2,7:59:52
16-04-2022,1,7:59:56
16-04-2022,1,9:21:43
16-04-2022,1,9:21:51
16-04-2022,2,9:59:06
16-04-2022,2,9:59:14
16-04-2022,1,2:55:23
16-04-2022,1,2:55:33
16-04-2022,2,3:15:15
16-04-2022,1,3:15:18
16-04-2022,2,3:16:05
16-04-2022,1,3:16:11
16-04-2022,2,3:44:06
16-04-2022,2,3:44:36
16-04-2022,3,3:45:50
16-04-2022,2,3:45:54
16-04-2022,2,3:59:42
16-04-2022,2,3:59:44
16-04-2022,2,3:59:58
16-04-2022,3,4:11:25
16-04-2022,1,4:11:39
16-04-2022,1,4:23:37
16-04-2022,1,4:23:47
16-04-2022,1,4:23:58
16-04-2022,1,4:24:55
16-04-2022,1,4:25:03
16-04-2022,1,4:25:14
16-04-2022,3,8:47:13
16-04-2022,1,8:47:24
16-04-2022,1,8:47:40
16-04-2022,2,8:47:45
16-04-2022,1,8:48:02
16-04-2022,1,8:48:06
16-04-2022,1,8:48:25
16-04-2022,2,8:54:50
16-04-2022,1,8:55:06
16-04-2022,2,9:00:59
16-04-2022,1,9:01:10
16-04-2022,1,9:02:15
16-04-2022,0,9:02:25
16-04-2022,1,9:55:15
16-04-2022,0,9:55:22
16-04-2022,5,10:49:33
16-04-2022,2,10:49:49
18-04-2022,3,10:04:54
18-04-2022,3,10:12:50
18-04-2022,3,10:16:17
18-04-2022,5,10:16:31
18-04-2022,1,10:16:32
18-04-2022,7,10:18:26
18-04-2022,1,10:21:15
18-04-2022,5,10:38:20
18-04-2022,5,10:38:32
18-04-2022,5,10:38:40
18-04-2022,6,10:41:35
18-04-2022,1,10:41:53
18-04-2022,6,10:43:07
18-04-2022,2,10:43:09
18-04-2022,6,12:16:57
18-04-2022,1,12:17:00
18-04-2022,5,12:27:25
18-04-2022,0,12:27:33
18-04-2022,3,12:28:34
18-04-2022,1,12:28:47
18-04-2022,3,17:27:10
18-04-2022,1,17:28:30
18-04-2022,3,17:35:05
18-04-2022,1,17:35:19
18-04-2022,2,17:35:24
18-04-2022,3,17:35:29
18-04-2022,0,21:43:09
18-04-2022,1,22:18:51
18-04-2022,2,22:19:14
18-04-2022,1,22:19:59
18-04-2022,0,22:20:13
18-04-2022,1,22:48:07
18-04-2022,0,22:49:09
18-04-2022,1,22:52:16
18-04-2022,1,22:52:32
18-04-2022,0,22:53:25
18-04-2022,2,23:03:38
18-04-2022,1,23:04:28
18-04-2022,3,23:16:20
18-04-2022,1,23:16:36
18-04-2022,1,23:22:17
18-04-2022,0,23:22:55
18-04-2022,2,23:34:57
18-04-2022,3,23:35:42
18-04-2022,1,23:36:41
18-04-2022,1,23:36:47
19-04-2022,2,0:17:28
19-04-2022,2,0:17:52
19-04-2022,1,0:24:04
19-04-2022,0,0:24:27
19-04-2022,1,1:37:45
19-04-2022,1,1:38:36
19-04-2022,1,1:38:45
19-04-2022,1,1:39:05
19-04-2022,1,1:39:15
19-04-2022,3,1:39:45
19-04-2022,2,1:42:13
19-04-2022,2,1:42:21
19-04-2022,2,1:42:33
19-04-2022,2,1:42:45
19-04-2022,1,9:18:30
19-04-2022,1,9:18:42
19-04-2022,1,9:18:50
19-04-2022,1,9:18:58
19-04-2022,1,9:19:26
19-04-2022,1,9:19:34
19-04-2022,0,9:20:08
19-04-2022,2,9:39:57
19-04-2022,3,9:41:48
19-04-2022,2,9:42:34
19-04-2022,3,9:42:43
19-04-2022,0,9:43:03
19-04-2022,4,9:48:07
19-04-2022,0,9:48:27
19-04-2022,1,9:49:30
19-04-2022,0,9:49:33
19-04-2022,3,9:52:03
19-04-2022,0,9:52:41
19-04-2022,1,9:53:05
19-04-2022,0,9:53:12
19-04-2022,1,9:53:30
19-04-2022,0,9:53:38
19-04-2022,4,10:41:19
19-04-2022,3,10:42:02
19-04-2022,2,10:43:16
19-04-2022,3,10:52:31
19-04-2022,3,10:52:47
19-04-2022,3,10:53:08
19-04-2022,2,10:53:14
19-04-2022,0,10:55:06
19-04-2022,4,10:56:41
19-04-2022,0,11:37:17
19-04-2022,7,11:49:41
19-04-2022,6,11:50:33
19-04-2022,6,11:50:50
19-04-2022,6,11:50:58
19-04-2022,6,11:52:36
19-04-2022,0,11:54:35
19-04-2022,6,11:54:53
19-04-2022,7,11:57:44
19-04-2022,6,12:03:55
19-04-2022,0,12:04:57
19-04-2022,6,12:06:33
19-04-2022,6,12:07:26
19-04-2022,6,12:09:46
19-04-2022,1,14:50:54
19-04-2022,0,14:51:00
20-04-2022,1,9:22:53
20-04-2022,0,9:22:58
20-04-2022,1,9:47:38
20-04-2022,0,9:47:43
20-04-2022,1,17:45:04
20-04-2022,1,17:45:06
20-04-2022,4,17:55:46
20-04-2022,2,17:56:37
20-04-2022,2,17:56:42
20-04-2022,2,17:56:57
20-04-2022,2,17:57:16
20-04-2022,2,17:58:05
20-04-2022,2,17:58:09
20-04-2022,2,17:58:28
20-04-2022,2,17:58:49
20-04-2022,1,17:59:01
20-04-2022,2,18:17:32
20-04-2022,2,18:17:47
20-04-2022,5,18:46:35
20-04-2022,2,18:46:40
20-04-2022,1,23:14:44
20-04-2022,1,23:15:16
20-04-2022,1,23:15:34
20-04-2022,1,23:16:38
20-04-2022,1,23:17:04
20-04-2022,1,23:17:22
20-04-2022,1,23:17:43
20-04-2022,1,23:19:02
20-04-2022,1,23:19:33
20-04-2022,1,23:21:31
20-04-2022,1,23:21:47
21-04-2022,1,12:18:13
21-04-2022,1,12:18:29
21-04-2022,1,12:18:46
21-04-2022,1,12:19:04
21-04-2022,1,12:19:20
22-04-2022,2,9:22:22
22-04-2022,1,9:22:47
22-04-2022,2,9:23:12
22-04-2022,2,9:23:31
22-04-2022,1,9:23:49
22-04-2022,1,8:49:15
22-04-2022,1,8:49:43
22-04-2022,1,8:51:21
22-04-2022,0,8:51:44
22-04-2022,1,8:52:51
22-04-2022,1,8:53:10
22-04-2022,1,8:53:46
22-04-2022,2,9:06:16
22-04-2022,1,9:06:45
22-04-2022,2,9:07:42
22-04-2022,1,9:08:05
22-04-2022,2,9:10:49
22-04-2022,1,9:11:11
22-04-2022,1,18:14:54
22-04-2022,0,18:15:04
23-04-2022,2,8:51:05
23-04-2022,0,8:51:08
23-04-2022,1,8:52:46
23-04-2022,0,8:52:56
23-04-2022,4,13:03:21
23-04-2022,3,13:04:20
23-04-2022,5,13:30:10
23-04-2022,4,13:30:25
23-04-2022,3,14:39:14
23-04-2022,1,14:39:51
23-04-2022,1,14:40:08
23-04-2022,2,14:40:11
23-04-2022,5,14:45:49
23-04-2022,2,14:45:59
23-04-2022,3,14:46:45
23-04-2022,3,14:47:08
23-04-2022,3,14:47:47
23-04-2022,1,14:53:20
23-04-2022,0,14:54:07
23-04-2022,1,14:54:32
23-04-2022,1,14:54:50
23-04-2022,3,14:54:58
23-04-2022,1,14:55:10
23-04-2022,3,14:55:33
23-04-2022,1,14:55:36
23-04-2022,1,14:55:54
23-04-2022,2,14:55:59
23-04-2022,1,14:56:56
23-04-2022,2,14:57:02
23-04-2022,2,14:57:39
23-04-2022,2,14:58:00
23-04-2022,0,14:58:19
23-04-2022,3,15:05:07
23-04-2022,2,15:05:31
23-04-2022,2,15:07:04
23-04-2022,3,15:07:22
23-04-2022,3,15:07:45
23-04-2022,2,15:07:56
23-04-2022,2,15:37:09
23-04-2022,2,15:37:23
23-04-2022,2,19:57:49
23-04-2022,2,19:58:16
23-04-2022,1,19:58:37
23-04-2022,2,20:01:04
23-04-2022,2,20:01:36
23-04-2022,2,20:01:45
23-04-2022,1,20:04:45
23-04-2022,1,20:05:01
23-04-2022,2,20:05:45
23-04-2022,0,20:06:56
23-04-2022,1,20:22:39
23-04-2022,1,20:22:53
23-04-2022,3,20:23:15
23-04-2022,3,20:23:40
23-04-2022,2,20:24:04
23-04-2022,3,20:24:47
